tourney_id,tourney_name,tourney_date,tourney_level,winner_id,winner_name,winner_rank,loser_id,loser_name,loser_rank,score
2022-6242,Winston-Salem,2022-08-22,A,144817,Marc Andrea Huesler,102.0,144707,Mikael Ymer,74.0,6-4 6-4
2022-6242,Winston-Salem,2022-08-22,A,106186,Jason Kubler,116.0,126952,Soon Woo Kwon,81.0,7-5 6-2
2022-6242,Winston-Salem,2022-08-22,A,111513,Laslo Djere,89.0,105311,Joao Sousa,59.0,4-6 6-3 7-6(5)
2022-6242,Winston-Salem,2022-08-22,A,105449,Steve Johnson,115.0,124079,Pedro Martinez,54.0,7-6(2) 6-2
2022-6242,Winston-Salem,2022-08-22,A,104755,Richard Gasquet,91.0,207518,Lorenzo Musetti,30.0,7-6(5) 4-6 6-1
2022-6242,Winston-Salem,2022-08-22,A,105077,Albert Ramos,42.0,105357,John Millman,104.0,6-4 6-4
2022-6242,Winston-Salem,2022-08-22,A,105173,Adrian Mannarino,65.0,200325,Emil Ruusuvuori,44.0,6-4 6-1
2022-6242,Winston-Salem,2022-08-22,A,132283,Lorenzo Sonego,63.0,126214,Alejandro Tabilo,72.0,7-5 6-1
2022-6242,Winston-Salem,2022-08-22,A,202195,Maxime Cressy,34.0,105902,James Duckworth,84.0,6-3 6-3
2022-6242,Winston-Salem,2022-08-22,A,106329,Thiago Monteiro,67.0,105932,Nikoloz Basilashvili,35.0,6-4 6-1
2022-6242,Winston-Salem,2022-08-22,A,126127,Benjamin Bonzi,50.0,106378,Kyle Edmund,665.0,6-4 7-6(5)
2022-6242,Winston-Salem,2022-08-22,A,144719,Jaume Munar,57.0,202358,Chun Hsin Tseng,85.0,6-3 6-4
2022-6242,Winston-Salem,2022-08-22,A,122298,Botic Van De Zandschulp,23.0,134868,Tallon Griekspoor,46.0,7-6(5) 6-3
2022-6242,Winston-Salem,2022-08-22,A,106233,Dominic Thiem,231.0,200670,J J Wolf,87.0,6-7(5) 7-5 7-6(6)
2022-6242,Winston-Salem,2022-08-22,A,104926,Fabio Fognini,61.0,105583,Dusan Lajovic,88.0,7-5 7-5
2022-6242,Winston-Salem,2022-08-22,A,105376,Peter Gojowczyk,111.0,208103,Jiri Lehecka,60.0,6-4 6-3
2022-6242,Winston-Salem,2022-08-22,A,144707,Mikael Ymer,74.0,105948,Federico Coria,78.0,6-2 6-3
2022-6242,Winston-Salem,2022-08-22,A,126952,Soon Woo Kwon,81.0,127157,Daniel Altmaier,93.0,6-1 6-4
2022-6242,Winston-Salem,2022-08-22,A,111513,Laslo Djere,89.0,105676,David Goffin,62.0,6-3 3-6 6-3
2022-6242,Winston-Salem,2022-08-22,A,105449,Steve Johnson,115.0,207182,Emilio Nava,200.0,6-3 6-2
2022-6242,Winston-Salem,2022-08-22,A,104755,Richard Gasquet,91.0,111794,Kamil Majchrzak,90.0,6-7(5) 6-2 1-0 RET
2022-6242,Winston-Salem,2022-08-22,A,105357,John Millman,104.0,200384,Hugo Gaston,71.0,6-2 6-3
2022-6242,Winston-Salem,2022-08-22,A,105173,Adrian Mannarino,65.0,106331,Christopher Oconnell,121.0,7-6(4) 6-7(3) 7-6(3)
2022-6242,Winston-Salem,2022-08-22,A,126214,Alejandro Tabilo,72.0,208278,Shintaro Mochizuki,368.0,4-6 6-2 6-4
2022-6242,Winston-Salem,2022-08-22,A,105902,James Duckworth,84.0,106423,Thanasi Kokkinakis,70.0,4-6 6-3 7-6(5)
2022-6242,Winston-Salem,2022-08-22,A,106329,Thiago Monteiro,67.0,106045,Denis Kudla,97.0,7-6(1) 7-5
2022-6242,Winston-Salem,2022-08-22,A,106378,Kyle Edmund,665.0,133018,Michail Pervolarakis,377.0,6-2 7-5
2022-6242,Winston-Salem,2022-08-22,A,202358,Chun Hsin Tseng,85.0,105916,Marton Fucsovics,96.0,6-1 1-6 6-3
2022-6242,Winston-Salem,2022-08-22,A,134868,Tallon Griekspoor,46.0,106121,Taro Daniel,95.0,7-6(3) 6-3
2022-560,Us Open,2022-08-29,G,106421,Daniil Medvedev,1.0,111578,Stefan Kozlov,111.0,6-2 6-4 6-0
2022-560,Us Open,2022-08-29,G,126239,Arthur Rinderknech,58.0,111460,Quentin Halys,76.0,4-6 7-6(4) 6-3 6-2
2022-560,Us Open,2022-08-29,G,132686,Nuno Borges,104.0,210097,Ben Shelton,165.0,7-6(6) 3-6 7-6(5) 6-7(8) 6-3
2022-560,Us Open,2022-08-29,G,200059,Yibing Wu,174.0,105932,Nikoloz Basilashvili,35.0,6-3 6-4 6-0
2022-560,Us Open,2022-08-29,G,106401,Nick Kyrgios,25.0,106423,Thanasi Kokkinakis,70.0,6-3 6-4 7-6(4)
2022-560,Us Open,2022-08-29,G,126127,Benjamin Bonzi,50.0,200005,Ugo Humbert,138.0,7-6(1) 6-1 5-7 3-6 6-2
2022-560,Us Open,2022-08-29,G,126214,Alejandro Tabilo,71.0,111794,Kamil Majchrzak,90.0,6-1 6-4 6-7(3) 6-1
2022-560,Us Open,2022-08-29,G,200670,J J Wolf,87.0,105138,Roberto Bautista Agut,18.0,6-4 6-4 6-4
2022-560,Us Open,2022-08-29,G,105807,Pablo Carreno Busta,15.0,106233,Dominic Thiem,211.0,7-5 6-1 5-7 6-3
2022-560,Us Open,2022-08-29,G,122330,Alexander Bublik,47.0,200384,Hugo Gaston,72.0,6-4 6-4 6-4
2022-560,Us Open,2022-08-29,G,106426,Cristian Garin,82.0,208103,Jiri Lehecka,61.0,3-6 7-6(3) 7-5 6-1
2022-560,Us Open,2022-08-29,G,200282,Alex De Minaur,20.0,105936,Filip Krajinovic,44.0,7-5 6-2 6-3
2022-560,Us Open,2022-08-29,G,111575,Karen Khachanov,31.0,106045,Denis Kudla,96.0,3-6 6-1 6-2 6-2
2022-560,Us Open,2022-08-29,G,106329,Thiago Monteiro,67.0,144684,Alex Molcan,40.0,6-4 4-6 6-4 6-1
2022-560,Us Open,2022-08-29,G,207733,Jack Draper,53.0,200325,Emil Ruusuvuori,49.0,6-4 6-3 6-3
2022-560,Us Open,2022-08-29,G,200000,Felix Auger Aliassime,8.0,106310,Alexander Ritschard,186.0,6-3 6-4 3-6 6-3
2022-560,Us Open,2022-08-29,G,123755,Daniel Elahi Galan,94.0,126774,Stefanos Tsitsipas,5.0,6-0 6-1 3-6 7-5
2022-560,Us Open,2022-08-29,G,111442,Jordan Thompson,102.0,132283,Lorenzo Sonego,63.0,2-6 1-6 6-2 6-4 6-4
2022-560,Us Open,2022-08-29,G,200221,Alejandro Davidovich Fokina,39.0,106415,Yoshihito Nishioka,55.0,6-3 7-5 6-3
2022-560,Us Open,2022-08-29,G,105916,Marton Fucsovics,98.0,202195,Maxime Cressy,32.0,6-7(4) 7-5 5-1 RET
2022-560,Us Open,2022-08-29,G,104918,Andy Murray,51.0,202103,Francisco Cerundolo,27.0,7-5 6-3 6-3
2022-560,Us Open,2022-08-29,G,207182,Emilio Nava,203.0,105357,John Millman,103.0,7-6(7) 4-6 7-6(4) 1-6 6-1
